SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents,DebtRatio_Flag,TotalPastDue,IncomePerDependent,HighDebtRatio,DebtRatio_log,HasAnyLatePayment,AgeGroup_25-34,AgeGroup_35-44,AgeGroup_45-54,AgeGroup_55-64,AgeGroup_65+
0,63,0,1457.0,1,0,5166.0,0,1,1,5166.0,1,7.284820912568604,1,False,False,False,True,False
0,63,0,2807.0,0,0,5166.0,0,1,0,5166.0,1,7.940227765145702,0,False,False,False,True,False
0,46,0,0.20309,0,0,2200.0,0,0,0,2200.0,0,0.18489324716177238,0,False,False,True,False,False
0,46,0,0.331676,0,0,5833.0,4,0,0,1166.6,0,0.28643829928651826,0,False,False,True,False,False
0,40,1,0.043304,0,0,1500.0,2,0,1,500.0,0,0.04239260047274325,1,False,True,False,False,False
0,50,0,0.317189,0,0,12036.0,0,0,0,12036.0,0,0.2754999204375251,0,False,False,True,False,False
0,32,1,0.566969,0,0,4964.0,1,0,1,2482.0,1,0.4491431801533088,1,True,False,False,False,False
0,50,0,0.322602,0,0,8945.0,3,0,0,2236.25,0,0.2796010084302742,0,False,False,True,False,False
0,59,1,1517.0,0,0,5166.0,1,1,1,2583.0,1,7.325148957955575,1,False,False,False,True,False
0,33,0,0.287743,0,0,3450.0,0,0,0,3450.0,0,0.25289107361108193,0,True,False,False,False,False
0,32,0,0.086962,0,0,8083.0,0,0,0,8083.0,0,0.0833866489263503,0,True,False,False,False,False
0,28,0,0.0,0,0,1200.0,0,0,0,1200.0,0,0.0,0,True,False,False,False,False
0,49,0,0.870894,0,0,3500.0,0,0,0,3500.0,1,0.6264163914914257,0,False,False,True,False,False
0,69,1,0.347963,0,0,9500.0,1,0,1,4750.0,0,0.2985945640421935,1,False,False,False,False,True
0,46,0,484.0,2,1,5166.0,0,1,3,5166.0,1,6.184148890937483,1,False,False,True,False,False
0,58,0,0.270728,0,1,6500.0,0,0,1,6500.0,0,0.2395899645843469,1,False,False,False,True,False
0,41,0,0.1222,0,0,4598.0,0,0,0,4598.0,0,0.11529104433473457,0,False,True,False,False,False
0,78,0,0.957184,0,0,5581.0,1,0,0,2790.5,1,0.6715067054556192,0,False,False,False,False,True
0,40,0,1.452776,0,0,4160.0,3,0,0,1040.0,1,0.8972204443517297,0,False,True,False,False,False
0,65,0,0.002499,0,0,4000.0,1,0,0,2000.0,0,0.0024958826918552754,0,False,False,False,True,False
0,52,0,0.032048,0,0,6770.0,1,0,0,3385.0,0,0.03154517760564574,0,False,False,True,False,False
0,62,0,0.230145,0,0,6534.0,0,0,0,6534.0,0,0.20713204861515838,0,False,False,False,True,False
0,53,0,0.336311,0,0,4700.0,0,0,0,4700.0,0,0.28991283245550004,0,False,False,True,False,False
0,46,0,1.001918,0,0,3128.0,2,0,0,1042.6666666666667,1,0.6941057210132254,0,False,False,True,False,False
0,62,0,0.286743,0,0,5000.0,0,0,0,5000.0,0,0.25211421947375756,0,False,False,False,True,False
0,63,0,2611.0,0,0,5166.0,0,1,0,5166.0,1,7.867871490396322,0,False,False,False,True,False
0,40,0,0.402112,0,0,6721.0,0,0,0,6721.0,1,0.33797967129900974,0,False,True,False,False,False
0,31,1,0.273456,1,0,2493.0,0,0,2,2493.0,0,0.24173446438898244,1,True,False,False,False,False
0,44,0,0.133791,0,0,4080.0,1,0,0,2040.0,0,0.12556688496864063,0,False,True,False,False,False
0,59,0,1208.0,0,0,5166.0,0,1,0,5166.0,1,7.097548850614793,0,False,False,False,True,False
0,65,0,0.359187,0,0,3248.0,0,0,0,3248.0,0,0.30688672688016927,0,False,False,False,True,False
0,55,0,1044.0,0,0,5166.0,0,1,0,5166.0,1,6.951772164398911,0,False,False,True,False,False
0,61,2,0.488536,0,0,3401.0,0,0,2,3401.0,1,0.3977930866027968,1,False,False,False,True,False
0,57,0,0.364339,0,0,7116.0,0,0,0,7116.0,0,0.31067006226622074,0,False,False,False,True,False
0,72,0,38.0,0,0,5166.0,0,1,0,5166.0,1,3.6635616461296463,0,False,False,False,False,True
0,55,0,3496.0,0,0,5166.0,0,1,0,5166.0,1,8.159660737063376,0,False,False,True,False,False
0,49,0,0.763809,0,0,4000.0,1,0,0,2000.0,1,0.5674756750782697,0,False,False,True,False,False
0,49,1,0.468271,0,1,4112.0,0,0,2,4112.0,1,0.38408551805956737,1,False,False,True,False,False
0,54,0,0.198,0,0,6100.0,1,0,0,3050.0,0,0.1806534996932576,0,False,False,True,False,False
0,64,0,40.0,0,0,5166.0,0,1,0,5166.0,1,3.713572066704308,0,False,False,False,True,False
0,49,0,19.0,0,0,5166.0,0,1,0,5166.0,1,2.995732273553991,0,False,False,True,False,False
0,52,0,0.290598,0,0,6200.0,0,0,0,6200.0,0,0.25510567685158,0,False,False,True,False,False
0,39,0,873.0,0,0,5166.0,4,1,0,1033.2,1,6.773080375655535,0,False,True,False,False,False
0,85,0,0.009076,0,0,6500.0,0,0,0,6500.0,0,0.009035060635995074,0,False,False,False,False,True
0,67,0,0.203812,0,0,5141.0,1,0,0,2570.5,0,0.18549318851514346,0,False,False,False,False,True
0,32,0,664.0,1,0,5166.0,0,1,1,5166.0,1,6.499787040655854,1,True,False,False,False,False
0,52,0,0.363432,0,0,9800.0,0,0,0,9800.0,0,0.3100050504060418,0,False,False,True,False,False
0,62,0,0.23757,0,0,14500.0,2,0,0,4833.333333333333,0,0.21314977951749756,0,False,False,False,True,False
0,40,0,2873.0,0,0,5166.0,0,1,0,5166.0,1,7.96346006663897,0,False,True,False,False,False
0,48,0,0.217063,0,0,16529.599999999977,3,0,0,4132.399999999994,0,0.1964405793048208,0,False,False,True,False,False
0,67,0,0.221562,0,0,3867.0,0,0,0,3867.0,0,0.20013036769320866,0,False,False,False,False,True
0,74,0,23.0,0,0,5166.0,0,1,0,5166.0,1,3.1780538303479458,0,False,False,False,False,True
0,36,0,0.712915,0,0,2500.0,3,0,0,625.0,1,0.5381965975620978,0,False,True,False,False,False
0,49,0,0.51685,0,0,15400.0,2,0,0,5133.333333333333,1,0.4166358161103363,0,False,False,True,False,False
0,48,0,0.884603,0,0,3110.0,3,0,0,777.5,1,0.6337171886389812,0,False,False,True,False,False
0,50,0,0.7006,0,0,10500.0,1,0,0,5250.0,1,0.530981129969555,0,False,False,True,False,False
0,57,0,0.173254,0,0,2175.0,0,0,0,2175.0,0,0.15978108501962743,0,False,False,False,True,False
0,79,0,3237.0,0,0,5166.0,0,1,0,5166.0,1,8.08271113423758,0,False,False,False,False,True
0,48,0,0.235341,0,0,12500.0,2,0,0,4166.666666666667,0,0.2113470453279859,0,False,False,True,False,False
0,75,0,0.0,0,0,5166.0,0,0,0,5166.0,0,0.0,0,False,False,False,False,True
0,40,0,1351.0,0,0,5166.0,2,1,0,1722.0,1,7.20934025660291,0,False,True,False,False,False
0,33,0,0.36318,0,0,5974.0,0,0,0,5974.0,0,0.3098202056237864,0,True,False,False,False,False
0,41,0,0.532319,0,0,14000.0,1,0,0,7000.0,1,0.4267822741857592,0,False,True,False,False,False
0,36,0,0.441376,0,0,8400.0,2,0,0,2800.0,1,0.36559821289088157,0,False,True,False,False,False
0,43,0,1068.0,0,0,5166.0,0,1,0,5166.0,1,6.974478911025045,0,False,True,False,False,False
0,65,0,0.358183,0,0,1166.0,0,0,0,1166.0,0,0.3061477770531778,0,False,False,False,True,False
0,34,0,0.334278,0,0,6000.0,1,0,0,3000.0,0,0.2883903215841421,0,True,False,False,False,False
0,61,1,0.367058,0,0,16529.599999999977,1,0,1,8264.799999999988,0,0.3126609855176744,1,False,False,False,True,False
0,58,0,0.280171,0,0,4200.0,2,0,0,1400.0,0,0.24699366275867546,0,False,False,False,True,False
0,34,0,0.311414,0,0,3451.0,1,0,0,1725.5,0,0.27110594440424585,0,True,False,False,False,False
0,77,0,30.0,0,0,5166.0,0,1,0,5166.0,1,3.4339872044851463,0,False,False,False,False,True
0,38,0,0.21603,0,0,6100.0,2,0,0,2033.3333333333333,0,0.19559145429228142,0,False,True,False,False,False
0,28,1,551.5,0,0,1.0,0,1,1,1.0,1,6.314453433391908,1,True,False,False,False,False
0,25,0,0.0,0,0,2500.0,0,0,0,2500.0,0,0.0,0,False,False,False,False,False
0,66,0,0.633637,0,0,4500.0,0,0,0,4500.0,1,0.4908088175351404,0,False,False,False,False,True
0,37,0,3496.0,0,0,5166.0,0,1,0,5166.0,1,8.159660737063376,0,False,True,False,False,False
0,40,3,0.348243,0,0,15000.0,2,0,3,5000.0,0,0.29880226330627535,1,False,True,False,False,False
0,47,0,0.425575,0,0,9438.0,1,0,0,4719.0,1,0.35457524110477223,0,False,False,True,False,False
0,42,0,0.316336,0,0,6255.0,2,0,0,2085.0,0,0.27485211946367455,0,False,True,False,False,False
0,84,0,0.101634,0,0,6916.0,0,0,0,6916.0,0,0.09679453215354936,0,False,False,False,False,True
0,85,0,13.0,0,0,5166.0,0,1,0,5166.0,1,2.639057329615259,0,False,False,False,False,True
0,48,0,0.630987,0,0,4446.0,2,0,0,1482.0,1,0.4891853530369093,0,False,False,True,False,False
0,32,0,0.134955,0,0,3000.0,0,0,0,3000.0,0,0.12659300257028752,0,True,False,False,False,False
0,57,0,0.570921,0,0,5350.0,2,0,0,1783.3333333333333,1,0.45166207156732174,0,False,False,False,True,False
0,45,0,0.463907,0,0,5000.0,2,0,0,1666.6666666666667,1,0.38110888893118366,0,False,True,False,False,False
0,55,0,0.34502,0,0,5019.0,0,0,0,5019.0,0,0.29640888283172256,0,False,False,True,False,False
0,37,0,0.227795,0,0,6000.0,0,0,0,6000.0,0,0.20521987767848415,0,False,True,False,False,False
0,57,1,0.0,1,0,9833.0,0,0,2,9833.0,0,0.0,1,False,False,False,True,False
0,68,0,0.207655,0,0,7001.0,1,0,0,3500.5,0,0.18868046269582142,0,False,False,False,False,True
0,58,1,0.083127,2,0,2020.0,0,0,3,2020.0,0,0.07985222799497271,1,False,False,False,True,False
0,53,0,0.47627,0,0,1200.0,0,0,0,1200.0,1,0.3895186362784767,0,False,False,True,False,False
0,36,0,134.0,0,0,5166.0,0,1,0,5166.0,1,4.90527477843843,0,False,True,False,False,False
0,54,1,3496.0,0,0,5166.0,0,1,1,5166.0,1,8.159660737063376,1,False,False,True,False,False
0,62,0,0.30617,0,0,11166.0,1,0,0,5583.0,0,0.2670991908363538,0,False,False,False,True,False
0,41,0,659.0,0,0,5166.0,1,1,0,2583.0,1,6.492239835020471,0,False,True,False,False,False
0,74,0,620.0,0,0,5166.0,0,1,0,5166.0,1,6.431331081933479,0,False,False,False,False,True
0,60,2,0.339211,2,2,4082.0,0,0,6,4082.0,0,0.29208063457836053,1,False,False,False,True,False
0,60,0,0.428006,0,0,7833.0,0,0,0,7833.0,1,0.3562790655892379,0,False,False,False,True,False
0,81,0,0.016929,0,0,4134.0,0,0,0,4134.0,0,0.016787301453361835,0,False,False,False,False,True
0,43,0,0.577285,0,0,5000.0,0,0,0,5000.0,1,0.4557050145440531,0,False,True,False,False,False
0,53,0,0.306482,0,0,10166.0,0,0,0,10166.0,0,0.26733802861611405,0,False,False,True,False,False
0,56,1,2.642272,0,0,5000.0,1,0,1,2500.0,1,1.2926076627561163,1,False,False,False,True,False
0,74,0,0.004128,0,0,10416.0,0,0,0,10416.0,0,0.004119503183213623,0,False,False,False,False,True
0,73,0,0.015837,0,0,441.0,0,0,0,441.0,0,0.015712903214662278,0,False,False,False,False,True
0,63,0,0.042528,0,0,7500.0,0,0,0,7500.0,0,0.04164853284332551,0,False,False,False,True,False
0,25,0,0.017595,0,1,340.0,0,0,1,340.0,0,0.017442000069636678,1,False,False,False,False,False
0,72,0,0.0,0,0,1100.0,0,0,0,1100.0,0,0.0,0,False,False,False,False,True
0,47,0,0.24094,0,0,4000.0,3,0,0,1000.0,0,0.21586915694729694,0,False,False,True,False,False
0,48,0,0.039589,0,0,5834.0,2,0,0,1944.6666666666667,0,0.03882544273652955,0,False,False,True,False,False
0,39,0,32.0,0,0,5166.0,0,1,0,5166.0,1,3.4965075614664802,0,False,True,False,False,False
0,36,0,0.419865,0,0,5758.0,0,0,0,5758.0,1,0.35056179667115506,0,False,True,False,False,False
0,97,0,5.0,0,0,5166.0,0,0,0,5166.0,1,1.791759469228055,0,False,False,False,False,True
0,47,0,0.466096,0,0,10160.0,2,0,0,3386.6666666666665,1,0.38260308563150636,0,False,False,True,False,False
0,54,0,0.376925,0,0,3700.0,0,0,0,3700.0,1,0.31985275203224195,0,False,False,True,False,False
0,69,0,0.030277,0,0,3500.0,0,0,0,3500.0,0,0.029827698124640742,0,False,False,False,False,True
0,43,0,0.160859,0,0,6800.0,2,0,0,2266.6666666666665,0,0.14916024831204316,0,False,True,False,False,False
0,56,0,0.079615,0,0,8000.0,0,0,0,8000.0,0,0.07660449610001904,0,False,False,False,True,False
0,36,0,0.331112,0,0,5100.0,2,0,0,1700.0,0,0.28601468313049366,0,False,True,False,False,False
0,33,1,0.380952,0,0,8000.0,0,0,1,8000.0,1,0.322773116400944,1,True,False,False,False,False
0,59,0,0.313262,0,0,9681.0,0,0,0,9681.0,0,0.2725141184458227,0,False,False,False,True,False
0,61,0,2970.0,0,0,5166.0,0,1,0,5166.0,1,7.9966538754626075,0,False,False,False,True,False
0,59,0,0.0,0,0,5166.0,0,0,0,5166.0,0,0.0,0,False,False,False,True,False
0,74,0,0.227554,0,0,5000.0,1,0,0,2500.0,0,0.20502357157228587,0,False,False,False,False,True
0,50,0,1204.0,0,0,5166.0,2,1,0,1722.0,1,7.094234845924755,0,False,False,True,False,False
0,66,0,0.241871,0,0,8210.0,0,0,0,8210.0,0,0.21661911338267248,0,False,False,False,False,True
0,86,0,0.002452,0,0,1630.0,0,0,0,1630.0,0,0.0024489987530372103,0,False,False,False,False,True
0,40,0,0.384784,0,0,6400.0,1,0,0,3200.0,1,0.3255441707980941,0,False,True,False,False,False
0,32,0,0.13639,0,0,1700.0,2,0,0,566.6666666666666,0,0.12785657124076907,0,True,False,False,False,False
0,45,0,0.659367,0,0,6666.0,0,0,0,6666.0,1,0.5064362043442664,0,False,True,False,False,False
0,79,0,0.009736,0,0,7600.0,0,0,0,7600.0,0,0.009688910547243454,0,False,False,False,False,True
0,73,0,19.0,0,0,5166.0,0,1,0,5166.0,1,2.995732273553991,0,False,False,False,False,True
0,41,0,2528.0,0,0,5166.0,0,1,0,5166.0,1,7.835579246669965,0,False,True,False,False,False
0,25,0,0.072566,0,0,2700.0,0,0,0,2700.0,0,0.07005390838816,0,False,False,False,False,False
0,59,0,0.524912,0,0,6783.0,1,0,0,3391.5,1,0.4219367034763494,0,False,False,False,True,False
0,53,0,0.429423,0,0,16529.599999999977,2,0,0,5509.866666666659,1,0.3572708663417009,0,False,False,True,False,False
0,29,0,0.075755,2,0,5200.0,3,0,2,1300.0,0,0.0730227406458262,1,True,False,False,False,False
0,60,0,1133.0,0,0,5166.0,0,1,0,5166.0,1,7.033506484287697,0,False,False,False,True,False
0,71,0,33.0,0,0,5166.0,0,1,0,5166.0,1,3.5263605246161616,0,False,False,False,False,True
0,79,0,0.320542,0,0,3100.0,0,0,0,3100.0,0,0.2780422583832856,0,False,False,False,False,True
0,61,0,0.215127,0,0,4666.0,0,0,0,4666.0,0,0.194848598078943,0,False,False,False,True,False
0,59,0,0.170004,1,0,7640.0,0,0,1,7640.0,0,0.15700716760723946,1,False,False,False,True,False
0,43,0,0.390821,0,0,9259.0,2,0,0,3086.3333333333335,1,0.32989422026104565,0,False,True,False,False,False
0,65,2,3496.0,0,0,5166.0,0,1,2,5166.0,1,8.159660737063376,1,False,False,False,True,False
0,47,0,0.14759,0,0,7967.0,0,0,0,7967.0,0,0.1376640912495329,0,False,False,True,False,False
0,42,0,0.541576,0,0,6000.0,3,0,0,1500.0,1,0.43280526975604444,0,False,True,False,False,False
0,38,0,1.04308,0,0,4688.0,0,0,0,4688.0,1,0.7144584731696587,0,False,True,False,False,False
0,58,0,17.0,0,0,5166.0,0,1,0,5166.0,1,2.8903717578961645,0,False,False,False,True,False
0,61,0,19.0,0,0,5166.0,0,1,0,5166.0,1,2.995732273553991,0,False,False,False,True,False
0,75,0,0.008798,0,0,5000.0,1,0,0,2500.0,0,0.008759523113078543,0,False,False,False,False,True
0,69,0,0.124588,0,0,10000.0,0,0,0,10000.0,0,0.11741674635842629,0,False,False,False,False,True
0,40,0,0.401064,0,0,8833.0,2,0,0,2944.3333333333335,1,0.3372319479674549,0,False,True,False,False,False
0,50,0,0.178332,0,0,6700.0,0,0,0,6700.0,0,0.1640998791380606,0,False,False,True,False,False
0,53,0,3398.0,0,0,5166.0,0,1,0,5166.0,1,8.131236549696116,0,False,False,True,False,False
0,30,0,2.114204,0,0,1400.0,0,0,0,1400.0,1,1.1359735818633836,0,True,False,False,False,False
0,63,0,0.245868,0,0,4900.0,0,0,0,4900.0,0,0.21983247574851328,0,False,False,False,True,False
0,64,0,0.673362,0,0,1144.0,0,0,0,1144.0,1,0.5148347763628898,0,False,False,False,True,False
0,50,0,0.103958,0,0,7300.0,4,0,0,1460.0,0,0.09890190365297122,0,False,False,True,False,False
0,34,0,0.43159,0,0,5583.0,1,0,0,2791.5,1,0.3587857146939429,0,True,False,False,False,False
0,36,0,0.206035,0,0,5600.0,1,0,0,2800.0,0,0.1873381194427487,0,False,True,False,False,False
0,43,0,0.413489,0,0,10200.0,2,0,0,3400.0,1,0.34606111602005996,0,False,True,False,False,False
0,66,0,0.385675,0,0,1088.0,0,0,0,1088.0,1,0.3261873855366765,0,False,False,False,False,True
0,36,0,0.371105,0,0,6000.0,1,0,0,3000.0,0,0.3156169840808466,0,False,True,False,False,False
0,57,0,0.44076,0,0,2683.0,0,0,0,2683.0,1,0.36517075213998035,0,False,False,False,True,False
0,39,0,0.393431,0,0,2800.0,0,0,0,2800.0,1,0.3317690511057468,0,False,True,False,False,False
0,30,0,0.506785,0,0,2357.0,1,0,0,1178.5,1,0.4099782419149486,0,True,False,False,False,False
0,55,0,0.422394,0,0,4000.0,0,0,0,4000.0,1,0.3523413675458842,0,False,False,True,False,False
0,61,1,0.2008,0,0,2250.0,0,0,1,2250.0,0,0.18298800133711515,1,False,False,False,True,False
0,61,0,0.340729,0,0,3289.0,1,0,0,1644.5,0,0.293213495882977,0,False,False,False,True,False
0,60,0,537.0,0,0,5166.0,0,1,0,5166.0,1,6.2878585601617845,0,False,False,False,True,False
0,59,1,818.0,0,0,5166.0,0,1,1,5166.0,1,6.70808408385307,1,False,False,False,True,False
0,30,4,435.0,0,0,0.0,2,1,4,0.0,1,6.077642243349034,1,True,False,False,False,False
0,55,1,0.375637,0,0,7650.0,0,0,1,7650.0,1,0.3189168965681287,1,False,False,True,False,False
0,41,0,0.585681,0,0,4259.0,1,0,0,2129.5,1,0.4610139680516702,0,False,True,False,False,False
0,39,0,0.218327,0,0,8500.0,4,0,0,1700.0,0,0.19747860616170748,0,False,True,False,False,False
0,41,0,0.480797,0,1,5623.0,1,0,1,2811.5,1,0.3925804563431698,1,False,True,False,False,False
0,22,0,0.002913,0,0,2745.0,0,0,0,2745.0,0,0.002908765437028127,0,False,False,False,False,False
0,59,0,0.153846,0,0,1390.0,0,0,0,1390.0,0,0.14310071030733112,0,False,False,False,True,False
0,42,0,2490.0,0,0,5166.0,0,1,0,5166.0,1,7.820439515262181,0,False,True,False,False,False
0,45,1,0.571714,1,0,9000.0,2,0,2,3000.0,1,0.45216674361280657,1,False,True,False,False,False
0,28,1,0.199636,0,1,3300.0,3,0,2,825.0,0,0.1820181774457603,1,True,False,False,False,False
0,56,0,0.548673,0,0,6666.0,0,0,0,6666.0,1,0.43739843521113425,0,False,False,False,True,False
0,51,2,0.572492,0,0,9400.0,2,0,2,3133.3333333333335,1,0.4526616221391359,1,False,False,True,False,False
0,59,2,0.390259,0,0,4783.0,2,0,2,1594.3333333333333,1,0.3294900607203996,1,False,False,False,True,False
0,64,0,0.485767,0,0,4882.0,0,0,0,4882.0,1,0.39593113723181683,0,False,False,False,True,False
0,45,1,0.004557,0,0,9215.0,0,0,1,9215.0,0,0.0045466483120145,1,False,True,False,False,False
0,49,2,0.326756,0,0,7500.0,1,0,2,3750.0,0,0.282736865044641,1,False,False,True,False,False
0,41,1,0.644362,0,0,3750.0,2,0,1,1250.0,1,0.49735246704190694,1,False,True,False,False,False
0,62,0,0.2982,0,0,8500.0,0,0,0,8500.0,0,0.26097868961723114,0,False,False,False,True,False
0,59,0,0.376406,0,0,4000.0,0,0,0,4000.0,1,0.3194757541295946,0,False,False,False,True,False
0,45,0,2596.0,0,0,5166.0,0,1,0,5166.0,1,7.862112211662748,0,False,True,False,False,False
0,72,0,1170.0,0,0,5166.0,0,1,0,5166.0,1,7.065613363597717,0,False,False,False,False,True
0,75,0,0.276757,0,0,1849.0,0,0,0,1849.0,0,0.24432326920143038,0,False,False,False,False,True
0,73,0,0.03144,0,0,985.0,0,0,0,985.0,0,0.0309558841204451,0,False,False,False,False,True
0,49,0,0.36032,0,0,2000.0,0,0,0,2000.0,0,0.30771996618828823,0,False,False,True,False,False
0,51,2,0.897677,0,0,3400.0,1,0,2,1700.0,1,0.6406305065696913,1,False,False,True,False,False
0,64,0,0.090205,0,0,6584.0,1,0,0,3292.0,0,0.08636575195196405,0,False,False,False,True,False
0,72,0,0.005796,0,0,15354.0,0,0,0,15354.0,0,0.005779267814035259,0,False,False,False,False,True
0,57,0,1.490155,0,0,964.0,0,0,0,964.0,1,0.9123449575352118,0,False,False,False,True,False
0,42,0,0.095279,0,0,5845.0,0,0,0,5845.0,0,0.09100912533440096,0,False,True,False,False,False
0,48,0,0.345709,0,0,11500.0,2,0,0,3833.3333333333335,0,0.296921011712081,0,False,False,True,False,False
0,52,0,0.120093,0,0,5170.0,0,0,0,5170.0,0,0.1134117175740148,0,False,False,True,False,False
0,38,0,0.292531,0,0,9492.0,3,0,0,2373.0,0,0.25660231163893515,0,False,True,False,False,False
0,48,0,0.449638,0,0,4000.0,0,0,0,4000.0,1,0.3713138700910289,0,False,False,True,False,False
0,71,0,0.502685,0,0,5772.0,2,0,0,1924.0,1,0.4072535079673812,0,False,False,False,False,True
0,37,0,0.325656,0,0,5600.0,0,0,0,5600.0,0,0.28190743125904283,0,False,True,False,False,False
0,67,0,984.0,0,0,5166.0,0,1,0,5166.0,1,6.892641641172089,0,False,False,False,False,True
0,49,2,1764.0,0,0,5166.0,0,1,2,5166.0,1,7.475905969367397,1,False,False,True,False,False
0,59,0,0.164697,0,0,5160.0,0,0,0,5160.0,0,0.15246096735256712,0,False,False,False,True,False
0,65,0,0.435576,0,0,11889.0,1,0,0,5944.5,1,0.3615661624028955,0,False,False,False,True,False
0,59,0,2176.0,0,0,5166.0,4,1,0,1033.2,1,7.685703061234547,0,False,False,False,True,False
0,45,0,0.360999,0,0,7650.0,0,0,0,7650.0,0,0.3082189889152016,0,False,True,False,False,False
0,83,0,194.0,0,0,5166.0,0,1,0,5166.0,1,5.272999558563747,0,False,False,False,False,True
0,70,0,0.338081,0,0,4001.0,1,0,0,2000.5,0,0.29123649799027085,0,False,False,False,False,True
0,50,0,0.0,0,0,5166.0,0,0,0,5166.0,0,0.0,0,False,False,True,False,False
0,69,0,0.682878,0,0,1500.0,0,0,0,1500.0,1,0.5205054229792694,0,False,False,False,False,True
0,33,0,0.224355,0,0,5000.0,0,0,0,5000.0,0,0.20241417471852588,0,True,False,False,False,False
0,58,0,0.002637,0,0,7583.0,2,0,0,2527.6666666666665,0,0.0026335292157996714,0,False,False,False,True,False
0,48,1,0.588902,0,0,6000.0,2,0,1,2000.0,1,0.4630432116438485,1,False,False,True,False,False
0,47,0,0.593102,0,0,4000.0,1,0,0,2000.0,1,0.4656830590098968,0,False,False,True,False,False
0,50,0,3496.0,0,0,5166.0,1,1,0,2583.0,1,8.159660737063376,0,False,False,True,False,False
0,31,0,0.50313,0,0,3833.0,0,0,0,3833.0,1,0.40754960070978286,0,True,False,False,False,False
0,51,0,861.0,0,0,5166.0,0,1,0,5166.0,1,6.759255270663693,0,False,False,True,False,False
0,46,0,0.707996,0,0,2225.0,2,0,0,741.6666666666666,1,0.5353207534432611,0,False,False,True,False,False
0,41,0,2423.0,0,0,5166.0,2,1,0,1722.0,1,7.793174347189205,0,False,True,False,False,False
0,63,0,0.044368,2,0,3177.0,1,0,2,1588.5,0,0.04341191777174937,1,False,False,False,True,False
0,38,0,0.241253,0,0,3000.0,0,0,0,3000.0,0,0.21612135329275356,0,False,True,False,False,False
0,62,0,0.483172,0,0,3000.0,0,0,0,3000.0,1,0.3941830375498577,0,False,False,False,True,False
0,44,1,0.169095,0,0,3500.0,1,0,1,1750.0,0,0.15622994522737554,1,False,True,False,False,False
0,54,0,0.036287,0,0,4050.0,0,0,0,4050.0,0,0.03564413249941674,0,False,False,True,False,False
0,85,0,4.0,0,0,5166.0,0,0,0,5166.0,1,1.6094379124341003,0,False,False,False,False,True
0,33,0,0.383076,0,0,7692.0,0,0,0,7692.0,1,0.32431000417348343,0,True,False,False,False,False
0,38,4,0.082514,1,1,6810.0,2,0,6,2270.0,0,0.07928611383628117,1,False,True,False,False,False
0,45,0,0.009711,0,0,4839.0,0,0,0,4839.0,0,0.00966415129384262,0,False,True,False,False,False
0,38,0,0.446948,0,0,16200.0,2,0,0,5400.0,1,0.36945651058343854,0,False,True,False,False,False
0,75,0,0.026987,0,0,5372.0,0,0,0,5372.0,0,0.026629272638457036,0,False,False,False,False,True
0,67,1,1.04049,0,0,4000.0,0,0,1,4000.0,1,0.7131899750920968,1,False,False,False,False,True
0,55,0,3496.0,0,0,5166.0,1,1,0,2583.0,1,8.159660737063376,0,False,False,True,False,False
0,45,0,0.303965,0,0,8296.0,1,0,0,4148.0,0,0.26540962265345125,0,False,True,False,False,False
0,56,2,0.304917,1,0,3131.0,3,0,3,782.75,0,0.26613943721942646,1,False,False,False,True,False
0,66,0,0.378416,0,0,11600.0,1,0,0,5800.0,1,0.32093501382527073,0,False,False,False,False,True
0,76,0,0.000666,0,0,3000.0,0,0,0,3000.0,0,0.0006657783204202728,0,False,False,False,False,True
0,75,0,0.011776,0,0,9000.0,0,0,0,9000.0,0,0.011707202491585468,0,False,False,False,False,True
0,59,0,3131.0,0,0,5166.0,0,1,0,5166.0,1,8.049427057110695,0,False,False,False,True,False
0,55,0,560.0,0,0,5166.0,0,1,0,5166.0,1,6.329720905522696,0,False,False,True,False,False
0,52,0,0.25806,0,0,6637.0,1,0,0,3318.5,0,0.2295708518944673,0,False,False,True,False,False
0,65,0,0.011995,0,0,2500.0,0,0,0,2500.0,0,0.011923630141605997,0,False,False,False,True,False
0,47,0,0.176307,0,0,16529.599999999977,2,0,0,5509.866666666659,0,0.1623798698294274,0,False,False,True,False,False
0,47,0,0.390318,0,0,4275.0,3,0,0,1068.75,1,0.32953249795555534,0,False,False,True,False,False
0,55,0,0.223342,0,0,12500.0,3,0,0,3125.0,0,0.20158645784193935,0,False,False,True,False,False
0,44,2,3496.0,0,2,5166.0,0,1,4,5166.0,1,8.159660737063376,1,False,True,False,False,False
0,76,0,0.166196,0,0,3543.0,0,0,0,3543.0,0,0.15374716985663037,0,False,False,False,False,True
0,53,0,2761.0,0,0,5166.0,0,1,0,5166.0,1,7.923710333969238,0,False,False,True,False,False
0,46,0,205.0,0,0,5166.0,0,1,0,5166.0,1,5.327876168789581,0,False,False,True,False,False
0,66,0,65.0,0,0,5166.0,0,1,0,5166.0,1,4.189654742026425,0,False,False,False,False,True
0,61,0,0.25239,0,0,7844.0,0,0,0,7844.0,0,0.22505372576880125,0,False,False,False,True,False
0,54,0,2045.0,0,0,5166.0,3,1,0,1291.5,1,7.6236419465115715,0,False,False,True,False,False
